start log content
tm=2019-08-28 16:40:38,Add:0002825: 战力提升，动态显示,sunyonghuang
tm=2019-08-28 17:10:37,Fix:0002825: 战力提升，动态显示->要在获取到服务端RankList列表数据后才实例化战力变更管理器，而非在登入的时候实例化,登入的时候获取到的战力总为0,sunyonghuang
tm=2019-08-29 17:08:37,Fix:活动全开闪退问题~,sunyonghuang
tm=2019-08-29 17:36:12,Fix:主城‘self.m_BuildMap’可能为空导致报错问题~！,sunyonghuang
tm=2019-09-02 10:51:58,Fix:防止刚登入的时候，拉取过多(会拉取当前时间之前所有聊天数据<最大100条>)聊天数据，主城界面会卡很久，特别是有新手引导的时候~！,sunyonghuang
tm=2019-09-02 15:51:45,Fix:在收到工会数据后，才刷新战力，防止第一次登入主城，会刷新2次战力,战力计算主导的是RankList下的防守阵容(玩家等级>=10的时候)列表，工会数据中的科技点，也会影响战力计算。,sunyonghuang
tm=2019-09-10 10:46:41,Fix:‘GenOrder’方法，把服务端返回的数据传递到IOS、安卓层，兼容部分SDK需要用到服务端签名等参数~,sunyonghuang
tm=2019-09-18 11:18:57,Add:主城快捷聊天界面~！,sunyonghuang
tm=2019-09-18 11:23:50,Add:只显示玩家发送的信息，玩家发送挑战也不显示,sunyonghuang
tm=2019-09-18 16:08:01,Fix:修复进入到战斗场景后，主场景的资源被释放，导致退出战斗，返回到主城时，之前列表的消息都被清空，所以要在判断一次，如果有缓存，且当前列表为空，则要重新加载一次,sunyonghuang
tm=2019-09-18 17:30:39,Fix:主城快捷聊天界面UI替换,sunyonghuang
tm=2019-09-18 17:50:38,Fix:修复进入到战斗场景后，主场景的资源被释放，导致退出战斗，返回到主城时，缩放判断问题,sunyonghuang
tm=2019-09-25 10:17:37,Add:5.2.1：收起活动->活动UI分为两部分。一部分可以收缩，一部分常驻在界面上不可收缩Add:限时特惠和升级限时礼包活动Add:GM命令增加清除活动按钮,sunyonghuang
tm=2019-09-25 10:53:41,Add:5.2.1：收起活动->活动UI分为两部分。一部分可以收缩，一部分常驻在界面上不可收缩,sunyonghuang
tm=2019-09-30 10:40:47,Add:限时特惠、等级特惠内网测试，走GmBuyProduct(GenOrder跟SettleOrder)为了后面兼容外网测试Add:冰果SDK，及SDK登入的时候，传入ServerName到IOS层，方便统一服务器名称(统一用服务端的，这个值才是不变的)Fix:主城收缩按钮缩放效果修改,sunyonghuang
tm=2019-09-30 14:21:44,Fix:限时特惠跟等级特惠，展示奖励物品的时候，以服务端的数据为准。如果要用客户端自己的数据的话，调用EnterGreatReward(ERewardType.Item, param, cb)时，记得param要克隆一份在传入不然显示一次，数据会被改变一次,sunyonghuang
tm=2019-10-08 09:40:16,Fix:限时特惠活动，左边标签显示个数改为4个,sunyonghuang
tm=2019-10-10 15:53:31,Fix:loading(加载),update(更新),login(登入)，这3个界面的背景图资源文件名称修改为"H_"开头,sunyonghuang
tm=2019-10-11 08:58:17,Fix:防止出现有的productId可能为"xx.xx.xx.xx"带"."号的，g_GlobalData.UserRecord.BuyProduct已经全部替换为"_"下划线！,sunyonghuang
tm=2019-10-12 15:08:26,Fix:曹操3香港ShowType判断,sunyonghuang
tm=2019-10-14 10:22:39,Add:第一次进入游戏，跟战力有改变的时候，要告诉服务端当前具体战力值,sunyonghuang
tm=2019-10-14 16:54:38,Fix:限时特惠、等级特惠增加元宝购买的时候，元宝标识符图片；同时取当前的 LANG_VERSION 为渠道标识,sunyonghuang
tm=2019-10-15 11:26:59,Add:增加通过channel文件的ChannelName或者LANG_VERSION获取到相应的update（更新源目录）、serverinfo(服务器列表)的域名地址跟IP,sunyonghuang
tm=2019-10-15 12:54:38,Fix:游戏健康公告显隐设置(非过审版本不显示),sunyonghuang
tm=2019-10-15 17:16:19,Fix:游戏启动的时候，兼容手机跟PC上的热更域名、ip的配置，PC上ChannelName为talbe,sunyonghuang
tm=2019-10-16 10:29:13,Fix:恢复->游戏健康公告显隐设置(非过审版本不显示),sunyonghuang
tm=2019-10-16 11:08:56,Fix:增加通过channel文件的USE_DOMAIN_NAME_MARK获取到相应的update（更新源目录）、serverinfo(服务器列表)的域名地址跟IP,sunyonghuang
tm=2019-10-17 17:32:07,Add:PC增加越南测试,sunyonghuang
tm=2019-10-18 14:07:24,Add:每日在线礼包活动,sunyonghuang
tm=2019-10-18 15:15:59,Fix:增加冰果IOS是否跳过更新界面逻辑,sunyonghuang
tm=2019-10-18 15:24:47,Fix:每日在线礼包活动，未配置的时候，主城不需要请求相关活动数据,sunyonghuang
tm=2019-10-23 17:04:09,Fix:防止新号第一次进入游戏的时候在创角界面,或者合服界面被返回了，如果没有重启游戏的话，会导致第一次点击充值的时候，取不到ServerId,sunyonghuang
tm=2019-10-25 14:10:09,Fix:SubmitUserDataEx增加'kVipLvUp'类型、IOS逻辑'userInfo'增加部分属性,sunyonghuang
tm=2019-10-25 17:14:04,Fix:冰果安卓渠道，酒馆隐藏掉“全民神将”跟“购买十次”,sunyonghuang
tm=2019-10-28 22:42:09,Fix:武将装备界面，iPad适配问题，防止导致新手引导卡住,sunyonghuang
tm=2019-10-30 09:43:26,Fix:关闭 '冰果安卓渠道，酒馆隐藏掉“全民神将”跟“购买十次”'逻辑,sunyonghuang
tm=2019-11-01 15:41:23,Add:增加通过 'USE_HOT_UPDATE_TRACK'字段，判断是否游戏一启动就启用数据追踪(实例化当前平台 ios/android 相关插件),sunyonghuang
tm=2019-11-06 09:07:50,Fix:热更数据追踪逻辑优化，如果需要下载的文件个数少的时候，或者文件大小很小，有可能由1%直接跳到完成，增加逻辑判断，如果当前要提交的百分比，之前有没有提交的百分比，则手动追加,sunyonghuang
tm=2019-11-06 16:25:21,Fix:冰果IOS提审隐藏：后宫、排行榜、器械营、充值奖励、斩将排行,sunyonghuang
tm=2019-11-06 18:02:20,Fix:聊天界面，翻译文本改为走配置，方便后期各个渠道做本地化,sunyonghuang
tm=2019-11-07 13:57:45,Fix:改名、工会名字、工会描述，输入框问题修复,sunyonghuang
tm=2019-11-07 14:21:02,Fix:注销功能,sunyonghuang
tm=2019-11-07 15:03:36,Fix:资源“败退”图片命名由“H_zhandou_baidui_1”改为“H_zhandou_baitui_1”,sunyonghuang
tm=2019-11-07 15:23:17,Fix:闪屏默认使用"splash.png"，如果没有才使用ChannelName..'.png',sunyonghuang
tm=2019-11-08 15:52:01,Fix:越南SDK：安卓平台，热更数据在需要更新的时候才开初始化组件(防止启动的时候，logo显示白屏<低端机会出现>)；增加注销功能；增加 LOGIN_VIEW_TYPE 判断是否存在该路径下文件；越南BugList问题修复,sunyonghuang
tm=2019-11-08 16:44:08,Fix:注销后报错；进入到主城卡住加载中的动画层,sunyonghuang
tm=2019-11-11 14:41:54,Fix:工会创建报错问题,sunyonghuang
tm=2019-11-13 14:56:41,Fix:游历天下，暂时去掉摇骰子动画特效,sunyonghuang
tm=2019-11-13 15:26:52,Fix:等级礼包活动，标题显示兼容越南语文本,sunyonghuang
tm=2019-11-13 16:17:45,Fix:越南版本精英副本副本名字背景图隐藏,sunyonghuang
tm=2019-11-13 16:35:09,Fix:越南星宿名称显示错位修复,sunyonghuang
tm=2019-11-13 17:01:49,Fix:越南版本战斗中，暂时不播放必杀技跟使用技能的音效,sunyonghuang
tm=2019-11-14 09:07:45,Fix:有热更追踪数据的时候，预加载表格错误修复,sunyonghuang
tm=2019-11-14 16:07:58,Fix:越南文角色面板，声音、音效文本显示问题修复,sunyonghuang
tm=2019-11-15 11:21:05,Fix:创建国家的时候，去掉群雄选项,sunyonghuang
tm=2019-11-15 15:24:24,Fix:玩家战力显示优化,sunyonghuang
tm=2019-11-15 19:25:27,Fix:聊天上拉数目减少，暂时防止部分安卓机器卡顿问题,sunyonghuang
tm=2019-11-15 19:35:06,Fix:聊天上拉卡顿问题,sunyonghuang
tm=2019-11-19 15:18:27,Fix:非香港版本，聊天跟红包输入脏字过滤,sunyonghuang
tm=2019-11-19 16:33:49,Fix:越南主城后宫功能走服务端配置开关,sunyonghuang
tm=2019-11-20 11:26:03,Fix:聊天管理器新增"system"类型枚举,sunyonghuang
tm=2019-11-20 13:42:30,Fix:排行榜优化和新增,sunyonghuang
tm=2019-11-20 13:55:28,Fix:聊天红包主界面显示报错修复(因为新增了个系统频道导致),sunyonghuang
tm=2019-11-21 10:28:38,Fix:聊天跟公告修改,sunyonghuang
tm=2019-11-21 16:39:34,Fix:排行榜战力排行，第一的取服务端下发的TitleId,sunyonghuang
tm=2019-11-21 17:56:20,Fix:聊天界面系统消息适配问题,sunyonghuang
tm=2019-11-22 10:20:00,Fix:排行榜，本服、跨服，选中特效,sunyonghuang
tm=2019-11-22 16:59:36,Fix:聊天“我也要”功能,sunyonghuang
tm=2019-11-22 17:07:47,Fix:跨服战力排行，玩家信息面板隐藏发送邮件功能按钮,sunyonghuang
tm=2019-11-22 18:53:54,Fix:发送邮件,sunyonghuang
tm=2019-11-22 19:04:24,Fix:酒馆图鉴进入英雄窗口，返回的时候，酒馆顶部资产栏消失问题！,sunyonghuang
tm=2019-11-25 10:55:22,Fix:热更数据追踪逻辑修改，只加载热更需要的逻辑，防止每次热更后，需要重启游戏才生效问题,sunyonghuang
tm=2019-11-25 18:13:00,Fix:越南更新界面跟主界面更改,sunyonghuang
tm=2019-11-25 20:28:43,Fix:聊天文本脏字过滤问题,sunyonghuang
tm=2019-11-26 09:11:51,Fix:私聊频道，顶部私聊对象信息不显示问题,sunyonghuang
tm=2019-11-26 09:29:21,Fix:战力排行榜点击报错问题,sunyonghuang
tm=2019-11-26 11:21:28,Fix:越南ios版本不显示更新进度文本,sunyonghuang
tm=2019-11-28 13:44:12,Fix:富文本下划线有时候会报错问题,sunyonghuang
tm=2019-11-28 17:30:24,Fix:武将背包界面修改,sunyonghuang
tm=2019-11-28 17:33:33,Fix:武将背包资质图片,sunyonghuang
tm=2019-11-28 17:37:39,Fix:武将背包红点,sunyonghuang
tm=2019-11-28 18:09:44,Fix:武将背包,sunyonghuang
tm=2019-11-28 19:05:08,Fix:武魂引导修复；武将升级、升星、等操作的监听去除,sunyonghuang
tm=2019-11-28 19:41:36,Fix:战力特效添加,sunyonghuang
tm=2019-11-29 09:35:51,Fix:士兵界面，武将背包排序,sunyonghuang
tm=2019-11-29 09:48:16,Fix:武将背包，武魂不需要排序,sunyonghuang
tm=2019-11-29 10:26:46,Fix:武将背包，切换标签可能导致检测红点报错；切换标签不显示第一只武将问题,sunyonghuang
tm=2019-11-29 13:29:28,Fix:武将背包解雇成功删除问题,sunyonghuang
tm=2019-11-29 13:48:24,Fix:我也要宝石商店跳转,sunyonghuang
tm=2019-11-29 13:52:32,Fix:主城无用日志注释,sunyonghuang
tm=2019-11-29 15:01:53,Fix:武将背包列表是否需要刷新,sunyonghuang
tm=2019-11-29 15:50:41,Fix:神兵红点、变更事件追加,sunyonghuang
tm=2019-11-29 17:54:34,Fix:只有全部标签才设置背包当前列表数据，防止蓝、紫将领解雇报错问题,sunyonghuang
tm=2019-11-29 18:07:14,Fix:解雇报错问题,sunyonghuang
tm=2019-11-29 18:24:43,Fix:神兵卸下清空武将战力缓存,sunyonghuang
tm=2019-11-29 19:26:11,Fix:标签红点检测,sunyonghuang
tm=2019-11-29 19:51:23,Fix:增加下划线宽度配置,sunyonghuang
tm=2019-11-29 20:45:43,Fix:武将背包上阵排前面,sunyonghuang
tm=2019-12-02 09:20:00,Fix:武将背包排序报错问题,sunyonghuang
tm=2019-12-02 17:49:56,Fix:延迟进入设置武将背包坐标，不然会导致有时候返回，列表显示为空问题,sunyonghuang
tm=2019-12-04 16:02:35,Fix:test MsgParser,sunyonghuang
tm=2019-12-04 18:37:20,Fix:创建监听战力变化的武将,sunyonghuang
tm=2019-12-04 18:40:50,Fix:创建监听 武将解雇后，删除 事件,sunyonghuang
tm=2019-12-04 19:00:07,Del:删除无用代码，lua文件,sunyonghuang
tm=2019-12-05 11:01:24,Fix:加载表格放在更新完成之后,sunyonghuang
tm=2019-12-05 13:32:24,Fix:加载表格在更新完成后去做,sunyonghuang
tm=2019-12-05 14:56:53,Fix:暂时去掉引导屏蔽层，导致闪退,sunyonghuang
tm=2019-12-05 16:47:46,Fix:越南的提交数据用户ID走未加密的ID,sunyonghuang
tm=2019-12-05 19:32:08,Fix:我也要 VIP登记为0报错问题,sunyonghuang
tm=2019-12-05 19:38:26,Fix:富文本钩子名称恢复,sunyonghuang
tm=2019-12-06 09:31:35,Fix:翻译按钮默认隐藏；系统频道第一次只拉取5条信息,sunyonghuang
tm=2019-12-06 09:49:53,Fix:0003020: 已解雇武将还在武将背包里;,sunyonghuang
tm=2019-12-09 15:06:00,Fix:越南支付修改，IOS直接弹出SDK界面及支付成功回调直接请求未结算订单来结算！,sunyonghuang
tm=2019-12-09 19:29:30,Fix:比武场(竞技场客户端战报不一致问题),sunyonghuang
tm=2019-12-10 10:24:52,Fix:新号解锁后宫第一次点会报错, 原因是客户端对同一个美女(10000)发送了两次 GetBeauty,sunyonghuang
tm=2019-12-10 10:53:32,Fix:刷新单个武将信息,sunyonghuang
tm=2019-12-10 14:12:57,Fix:资产监听没删除问题,sunyonghuang
tm=2019-12-10 14:22:48,Fix:战斗开始默认显示100%血量,sunyonghuang
tm=2019-12-10 15:27:51,Fix:狂点武将升级报错,sunyonghuang
tm=2019-12-10 19:23:40,Fix:剧情（新手引导）的战斗场景，倍速取之前玩家保存的，而不是1倍速,sunyonghuang
tm=2019-12-11 14:38:36,Fix:后宫如果开启的话，默认给是一只美女的，所以要先获取第一只，不然进入可能导致全部未解锁,sunyonghuang
tm=2019-12-12 09:04:45,Fix:越南政审、越南IOS版本不显示进度文本；越南政审、越南IOS隐藏进度条；越南版本显示加载中(吕布)动画,sunyonghuang
tm=2019-12-12 10:15:35,Fix:延迟刷新精彩活动花费类型活动红点，防止进入到主城崩溃,sunyonghuang
tm=2019-12-12 13:55:48,Fix:2个问鼎天下同时开启的时候，会出现充值，且满足条件，会有一个不刷新当前可用次数问题(服务端问题),sunyonghuang
tm=2019-12-12 15:41:41,Fix:四格漫画iPad适配问题，添加GM测试按钮,sunyonghuang
tm=2019-12-12 15:42:10,Fix::2个问鼎天下同时开启的时候，会出现充值，且满足条件，会有一个不刷新当前可用次数问题(服务端问题),sunyonghuang
tm=2019-12-13 10:36:37,Fix:越南12月12号反馈修复：精彩活动、后宫、招募大会、精英副本等文本修改,sunyonghuang
tm=2019-12-13 14:23:55,Fix:主城onExit不删除监听器，防止其他场景返回主城，所有监听事件被删除问题,sunyonghuang
tm=2019-12-13 16:48:45,Fix:红包昵称跟头像显示错误问题,sunyonghuang
tm=2019-12-16 11:28:14,Fix:主城快捷聊天监听器删除，防止进入到其他场景，在返回主城，增加一个监听器,sunyonghuang
tm=2019-12-17 13:33:53,Fix:冰果修改需求,sunyonghuang
tm=2019-12-17 13:34:39,Fix:冰果IOS主城界面,sunyonghuang
tm=2019-12-17 14:38:14,Fix:冰果跳过更新界面，函数调用问题以及需要提前加载部分Lib,sunyonghuang
tm=2019-12-17 15:21:25,Fix:战力变化的时候才刷新列表，防止解雇出错,sunyonghuang
tm=2019-12-17 19:42:39,Fix:冰果ios(萌将录)ProductId;冰果安卓ProductId,sunyonghuang
tm=2019-12-18 10:29:04,Fix:有收到红包的消息，就手动检查当前红包状态，并发送有新红包消息，防止红包主界面刷新不及时问题！,sunyonghuang
tm=2019-12-18 10:45:00,Fix:内网商品列表判断,sunyonghuang
tm=2019-12-18 15:32:34,Fix:快速点击聊天界面导致位置错乱问题,sunyonghuang
tm=2019-12-19 16:33:24,Fix:战场武将情缘图标点击显示界面修改,sunyonghuang
tm=2019-12-23 10:14:00,Fix:冰果IOS加载页面logo位置调整,sunyonghuang
tm=2019-12-24 09:18:44,Fix:跨服排行榜，点击玩家头像没数据修复！不用请求服务端阵容消息，进来的时候已经有全部消息,sunyonghuang
tm=2019-12-30 15:56:25,Fix:增加台湾黑马：登陆、更新、服务器列表的域名跟ip,sunyonghuang
tm=2020-01-08 15:52:29,Fix:台湾黑马渠道ShowType判断,sunyonghuang

tm=2019-07-08 10:32:50,fix:0002076: 活动界面,linjiamiao
tm=2019-07-08 11:05:52,fix:0002169: 过关斩将；宝箱的特效被挡住了,linjiamiao
tm=2019-07-08 13:44:19,fix:0002154: 士兵,linjiamiao
tm=2019-07-08 14:16:08,fix:0002170: 点击选区，换线图标打了，部分与文字重叠,linjiamiao
tm=2019-07-09 15:21:48,fix:0002198: 武将背包,linjiamiao
tm=2019-07-09 15:46:06,fix:0002125: 武将界面,linjiamiao
tm=2019-07-09 17:26:01,fix:0002202: 奖励收取侧边栏，没收完整,linjiamiao
tm=2019-07-09 18:56:52,fix:0002222: 武将展示图,linjiamiao
tm=2019-07-10 09:03:52,fix:0002223: 通天塔界面,linjiamiao
tm=2019-07-11 09:26:49,fix:0001905:成就界面问题,linjiamiao
tm=2019-07-11 09:38:22,fix:0002241: 神兵；图标与文字重叠,linjiamiao
tm=2019-07-11 10:06:01,fix:0002257: 武将界面切换,linjiamiao
tm=2019-07-11 10:42:31,fix:0002251: 国战,linjiamiao
tm=2019-07-11 10:57:27,fix:0002240: 比武场威望图标未替换,linjiamiao
tm=2019-07-11 19:32:36,fix:0002226: 背包红点,linjiamiao
tm=2019-07-12 17:51:30,fix:0001935: 武将等级和技能提升,linjiamiao
tm=2019-07-12 19:00:29,fix:0002110: 公会战战绩界面，文字超边框,linjiamiao
tm=2019-07-15 10:01:45,fix:0002289: 过关斩将按钮位置调整,linjiamiao
tm=2019-07-15 15:32:38,fix:0002296: loading图条资源替换,linjiamiao
tm=2019-07-15 18:43:08,fix:0002305: 奖励领取；各行之间的间隔太小了，会把字挡住，需要拉开距离,linjiamiao
tm=2019-07-15 18:53:17,fix:0002313: 加载界面；如图所示,linjiamiao
tm=2019-07-15 19:42:30,fix:0002297: 武将背包,linjiamiao
tm=2019-07-16 16:25:39,fix:0002278: 世界boss奖励,linjiamiao
tm=2019-07-16 16:45:37,fix:0002321: 资源城界面调整,linjiamiao
tm=2019-07-16 18:55:04,fix:0002353: 邮件,linjiamiao
tm=2019-07-17 13:46:30,fix:0002328: 标签页；未选中的标签页需要把标签置于底层，如武将界面的一样,linjiamiao
tm=2019-07-17 14:44:13,fix:update界面LOGO位置和大小更改,linjiamiao
tm=2019-07-17 16:15:22,fix:0002383: 邮件内已领取,linjiamiao
tm=2019-07-17 17:10:10,fix:器械营 器械星级显示效果修改,linjiamiao
tm=2019-07-17 17:17:27,fix:loading界面Logo位置大小修改,linjiamiao
tm=2019-07-17 17:54:10,fix:0002360: 器械营界面文字改小,linjiamiao
tm=2019-07-17 20:24:19,fix:0002147: 器械营界面,linjiamiao
tm=2019-07-17 20:39:41,fix:0002395: 世界boss,linjiamiao
tm=2019-07-17 20:53:55,fix:0002404: 玩家角色信息界面,linjiamiao
tm=2019-07-18 09:43:05,fix:0002401: 数量显示反了，50应该在后面,linjiamiao
tm=2019-07-18 11:21:42,fix:0002314: 世界boss场景,linjiamiao
tm=2019-07-18 14:07:42,fix:0002407: 官职界面消耗,linjiamiao
tm=2019-07-18 15:14:07,fix:0002437: 邮件全部已读，红点未消失,linjiamiao
tm=2019-07-18 15:47:49,fix:0002435: 红点；宝箱内没有东西，还提示红点,linjiamiao
tm=2019-07-18 16:41:58,fix:0002444: 国战血条替换,linjiamiao
tm=2019-07-19 14:10:11,fix:0002450: 士兵科技,linjiamiao
tm=2019-07-19 14:35:49,fix:0002456: 世界boss,linjiamiao
tm=2019-07-19 15:05:35,fix:0002460: 活动框,linjiamiao
tm=2019-07-19 15:16:08,fix:0002443: 邮件；邮件全部领取删除之后，右上方的“已领取”不会消失,linjiamiao
tm=2019-07-19 15:27:19,fix:0002473: 每日军功图标位置往右移动一点,linjiamiao
tm=2019-07-19 15:50:22,fix:0002452: 国战任务,linjiamiao
tm=2019-07-19 17:23:58,fix:0002433: 充值奖励领取问题,linjiamiao
tm=2019-07-19 18:04:59,fix:0002442: 国战场景武将大小,linjiamiao
tm=2019-07-22 15:27:26,fix:0002426: 国战观战，战斗失败界面问题,linjiamiao
tm=2019-07-23 09:14:37,fix:0002489: 活动；上方的空白位置需要缩进三分之二左右,linjiamiao
tm=2019-07-23 09:45:13,fix:0002386: 公会战福利已领取，但红点未消失,linjiamiao
tm=2019-07-23 11:19:27,fix:0002454: 国战观战；守城列表里没有显示玩家队伍名字,linjiamiao
tm=2019-07-24 10:28:36,fix:主界面上方 右方 按钮红点修改,linjiamiao
tm=2019-07-24 14:16:44,fix:中秋活动红点BUG修改 游戏商店红点和VIP礼包红点逻辑修改,linjiamiao
tm=2019-07-25 08:41:52,fix:好友红点逻辑更新,linjiamiao
tm=2019-07-25 10:41:35,fix:竞技场邮件回放功能添加 邮件内按钮字体修改,linjiamiao
tm=2019-07-25 14:42:48,fix:0002495: 比武场1v1挑战战报,linjiamiao
tm=2019-07-25 15:56:27,fix:logo位置自适应,linjiamiao
tm=2019-07-25 16:16:46,fix:邮件红点逻辑更新,linjiamiao
tm=2019-07-26 15:58:45,fix:出征相关红点逻辑更新,linjiamiao
tm=2019-07-26 16:12:00,fix:仓库红点修改,linjiamiao
tm=2019-07-26 20:00:09,fix:公会红点逻辑更新,linjiamiao
tm=2019-07-29 09:38:09,fix:公会战红点逻辑更新,linjiamiao
tm=2019-07-29 10:53:11,fix:星宿红点逻辑更新,linjiamiao
tm=2019-07-29 10:59:03,fix:公会BOSS召唤,linjiamiao
tm=2019-07-29 13:27:58,fix:武将神兵红点显示逻辑更新,linjiamiao
tm=2019-07-29 18:00:18,fix:通天塔背景图适配修改,linjiamiao
tm=2019-07-29 19:26:32,fix:招募大会红点修改,linjiamiao
tm=2019-07-30 09:43:18,fix:武将概况界面红点修改,linjiamiao
tm=2019-07-30 10:22:30,fix:武将神兵界面,linjiamiao
tm=2019-07-30 11:03:01,fix:武将技能升级红点,linjiamiao
tm=2019-07-30 15:06:51,fix:兵营士兵详细界面红点逻辑更新,linjiamiao
tm=2019-07-31 14:18:30,fix:兵营红点逻辑更新,linjiamiao
tm=2019-07-31 16:58:37,fix:酒馆红点逻辑更新,linjiamiao
tm=2019-07-31 16:58:59,fix:布阵界面红点图像调整,linjiamiao
tm=2019-07-31 18:18:50,fix:兵营红点逻辑修改,linjiamiao
tm=2019-07-31 20:03:01,fix:后宫红点逻辑更新,linjiamiao
tm=2019-08-01 09:46:04,fix:过关斩将红点逻辑更新,linjiamiao
tm=2019-08-01 10:09:50,fix:在线奖励红点 修改,linjiamiao
tm=2019-08-01 20:05:33,fix:器械营红点逻辑修改,linjiamiao
tm=2019-08-02 10:51:52,fix:仓库红点逻辑修改,linjiamiao
tm=2019-08-02 16:43:12,fix:增加 国战国家任务红点 红点逻辑BUG修改,linjiamiao
tm=2019-08-05 10:09:51,fix:聊天红点逻辑更新,linjiamiao
tm=2019-08-05 11:02:58,fix:部分红点逻辑BUG修改,linjiamiao
tm=2019-08-06 14:12:35,fix:英雄背包红点逻辑更新,linjiamiao
tm=2019-08-06 15:47:17,fix:器械营红点逻辑BUG修改,linjiamiao
tm=2019-08-06 16:27:40,fix:星宿 国战每日任务 红点BUG修改,linjiamiao
tm=2019-08-06 18:34:04,fix:中秋红点逻辑BUG修改,linjiamiao
tm=2019-08-07 08:51:33,fix:中秋红点BUG修改,linjiamiao
tm=2019-08-07 09:50:34,fix:红点BUG修改,linjiamiao
tm=2019-08-07 15:08:53,fix:士兵技能、聊天红点BUG修复,linjiamiao
tm=2019-08-07 15:21:18,fix:聊天红点BUG修复,linjiamiao
tm=2019-08-07 16:34:54,fix:武将背包红点BUG修改 器械营升级升星按钮红点添加,linjiamiao
tm=2019-08-07 18:20:22,fix:武将背包 器械营红点BUG修复,linjiamiao
tm=2019-08-08 10:16:33,fix: H_jinbi_image 换成 H_ziyuan_jinbi,linjiamiao
tm=2019-08-08 10:48:17,fix:0002744: 会员特权；文件缺失,linjiamiao
tm=2019-08-08 13:34:35,fix:0002751: 中秋博饼；文件缺失,linjiamiao
tm=2019-08-08 13:56:46,fix:0002753: 翻牌界面；元宝过大了，需要调整,linjiamiao
tm=2019-08-08 14:07:23,fix:武将背包红点逻辑修改,linjiamiao
tm=2019-08-08 16:01:55,fix:0002767: 七天壕礼；充值之后，【充值】没有立即刷新成【领取】,linjiamiao
tm=2019-08-08 16:06:05,fix:冲突复原,linjiamiao
tm=2019-08-08 19:10:42,fix:0002775: 不可招募武将的时候,linjiamiao
tm=2019-08-09 13:41:15,fix:武将背包 装备标志位置修改,linjiamiao
tm=2019-08-09 14:13:30,fix:0002779: 武将装备,linjiamiao
tm=2019-08-12 14:08:05,fix:0002492: 国家任务，时间到了未自动刷新,linjiamiao
tm=2019-08-12 15:09:07,fix:0002791: 装备界面,linjiamiao
tm=2019-08-12 15:38:22,fix:0002783: 神兵升级界面,linjiamiao
tm=2019-08-12 15:55:19,fix:0002789: 公会boss,linjiamiao
tm=2019-08-14 15:11:15,fix:0002805: 好友；好友信息窗口的好友头像需要缩小,linjiamiao
tm=2019-08-15 13:34:00,fix:0002807: 通天塔翻牌，点击的是中间一张，翻到最右边的牌,linjiamiao
tm=2019-08-19 14:27:12,fix:竞技场挑战人物节点黑色透明框层级修改,linjiamiao
tm=2019-08-20 14:35:08,fix:0002819: 无可领取奖励的任务，红点不消失,linjiamiao
tm=2019-08-20 14:35:38,fix:0002816: 国战；点击召集令报错，特效缺失,linjiamiao
tm=2019-08-20 14:53:21,fix:0002818: 西域胡商，兑换后按钮位置显示错误,linjiamiao
tm=2019-08-21 11:57:00,fix:0002826: 国战队伍；血条框略大了一点，需要缩小到刚好被血条盖住,linjiamiao
tm=2019-08-22 08:56:04,fix:0002830: 副本奖励,linjiamiao
tm=2019-08-22 09:01:07,fix:0002828: 器械营,linjiamiao
tm=2019-08-22 09:23:50,fix:0002827: 国家任务，文字位置调整,linjiamiao
tm=2019-08-22 09:56:14,fix:0002823: 国战队伍头顶名称改成居中对齐,linjiamiao
tm=2019-08-22 18:06:38,fix:0002834: 竞技场详情显示的头像与玩家实际的头像不一致,linjiamiao
tm=2019-08-23 08:50:47,fix:0002836: 过关斩将；最后一个大宝箱的特效没有对上,linjiamiao
tm=2019-08-23 09:21:06,fix:0002831: 兵法；材料不足时，材料的数量需要用红色字体,linjiamiao
tm=2019-08-23 11:24:21,fix:0002817: 国战观战；观战结果计算，守城方的损失部队和剩余部队计算有问题,linjiamiao
tm=2019-08-23 16:01:52,fix:0002842: 副本战斗，血条超出边框,linjiamiao
tm=2019-08-23 17:14:45,fix:0002835: 国战队伍重叠,linjiamiao
tm=2019-08-26 08:46:36,fix:0002843: 玩家信息；玩家信息窗口，小兵数量往左移动，和等级贴太近了,linjiamiao
tm=2019-08-26 09:34:20,fix:0002838: 国战；国家任务报错,linjiamiao
tm=2019-08-27 10:34:40,fix:0002849: 国战每日军功；可领取的时候需要有红点显示,linjiamiao
tm=2019-08-27 14:58:02,fix:0002808: 从副本战场退出时，城池正好被攻陷，结算界面显示错误,linjiamiao
tm=2019-08-27 15:27:07,fix:公会BOSS红点逻辑更新,linjiamiao
tm=2019-09-16 17:23:34,fix:限时神将获得道具的显示效果修改,linjiamiao
tm=2019-09-17 13:35:42,fix:聊天有新消息的时候，聊天icon的提示效果更换为更显眼的美术特效：在右上角加个美术字“新”和icon光环环绕  活动出现光环环绕 点击进去后本次登陆消失，再次登录又会出现。,linjiamiao
tm=2019-09-18 17:47:14,fix:0002868: 烽火台红点逻辑更新,linjiamiao
tm=2019-09-20 14:54:54,fix:新增 品质表现 修改 武将/武魂头像,linjiamiao
tm=2019-09-30 10:10:52,fix:0002873: 首充奖励,linjiamiao
tm=2019-10-08 09:19:44,fix:0002878: 聊天界面,linjiamiao
tm=2019-10-08 09:35:18,fix:国战聊天按钮 特效修改,linjiamiao
